111989,C
111989,C
111991,C
111991,C
111991,C
111991,C
111995,D
111995,D
111995,D
111997,D
111997,D
111997,D
111997,D
111997,D
111997,D
111997,D
111997,D
111997,D
111997,D
111998,C
111998,C
112000,C
112000,C
112000,C
112073,C
112073,C
112177,C
113381,B
113382,D
113439,C
113439,C
113439,C
113439,C
113439,C
113471,D
113472,D
113472,D
113475,C
113475,C
113475,C
113475,C
113867,D
113867,D
113882,C
113882,C
113882,C
113885,D
113885,D
113885,D
113885,D
113885,D
113885,D
113897,C
113897,C
113900,C
113900,C
113988,C
113988,C
113988,C
115093,D
115093,D
115723,C
115723,C
115723,C
116569,C
116690,C
116690,C
116716,C
116716,C
116718,D
116718,D
116718,D
116718,D
116718,D
116722,C
116722,C
116722,C
116722,C
116725,C
116725,C
116725,C
116791,D
116791,D
116794,C
116794,C
116794,C
116794,C
116882,C
116882,C
116887,C
116887,C
116887,C
117708,C
117708,C
117708,C
117822,D
117822,D
117822,D
117822,D
117822,D
117822,D
117822,D
117822,D
118941,C
118941,C
118941,C
118941,C
118941,C
118941,C
118941,C
118941,C
119583,D
119609,D
119744,D
119744,D
119805,C
119805,C
119805,C
119805,C
120167,C
120167,C
120167,C
120168,C
120168,C
120169,D
120169,D
120169,D
120169,D
120169,D
120169,D
120169,D
120170,C
120170,C
120170,C
120170,C
120170,C
120170,C
120170,C
120171,C
120171,C
120171,C
120171,C
120171,C
120171,C
120173,D
120173,D
120174,C
120174,C
120174,C
120174,C
120174,C
120174,C
120174,C
120174,C
120174,C
120175,C
120175,C
120175,C
120175,C
120176,D
120176,D
120177,D
120177,D
120177,D
120177,D
120177,D
120177,D
120178,C
120178,C
120179,D
120179,D
120179,D
120179,D
120180,C
120180,C
120180,C
120180,C
120180,C
120184,C
120184,C
120784,C
120784,C
120832,C
120836,D
120836,D
120836,D
120836,D
120836,D
120836,D
120836,D
121280,C
121280,C
121280,C
121382,C
121382,C
121559,D
121559,D
121559,D
121808,C
121808,C
122165,D
122165,D
123002,D
123002,D
123010,C
123010,C
123011,D
123011,D
123011,D
123392,C
123392,C
123392,C
123392,C
123446,D
123446,D
123446,D
123446,D
124216,D
124216,D
124216,D
124216,D
124216,D
124216,D
124216,D
124216,D
124216,D
124240,A
124240,A
124240,A
124240,A
124240,A
124240,A
124254,C
124254,C
124254,C
124254,C
124332,A
124338,A
124338,A
124338,A
124366,A
124373,C
124401,C
124401,C
124640,C
124640,C
124640,C
124645,D
124645,D
124645,D
125074,D
125074,D
125074,D
125074,D
125074,D
125074,D
125074,D
125074,D
125074,D
125074,D
125074,D
125074,D
125075,D
125075,D
125075,D
125075,D
125075,D
125075,D
125075,D
125176,D
125176,D
125176,D
125691,C
125691,C
126068,C
126068,C
126068,C
126068,C
126068,C
126068,C
126072,C
126073,D
126073,D
126119,A
126121,A
126131,C
126191,C
126192,C
126298,C
126298,C
126298,C
126298,C
126298,C
126298,C
126305,C
126305,C
126305,C
126305,C
126305,C
126397,C
126397,C
126397,C
126398,B
126405,C
126411,B
126411,B
126411,B
126411,B
126411,B
126411,B
126411,B
126411,B
126412,A
126412,A
126412,A
126535,D
126535,D
126536,C
126536,C
126536,C
126580,C
126580,C
126580,C
126580,C
126607,C
126607,C
126608,C
128108,C
128108,C
128108,C
128108,C
128112,D
128112,D
128112,D
128112,D
128112,D
128112,D
128112,D
128112,D
128214,C
128214,C
128214,C
128216,D
128216,D
128216,D
128216,D
128216,D
128216,D
128267,C
128267,C
128403,D
128404,D
128404,D
128404,D
128622,C
128669,C
128846,A
128846,A
129185,C
129207,C
129207,C
129207,C
129207,C
129207,C
129207,C
129207,C
129207,C
129207,C
129207,C
129207,C
129207,C
129207,C
129922,A
129925,D
129925,D
129925,D
129925,D
130031,B
130032,D
130060,D
130060,D
130079,C
130079,C
130079,C
130079,C
130175,D
130175,D
130175,D
130175,D
130175,D
130213,D
130213,D
130213,D
130213,D
130213,D
130213,D
130562,D
130562,D
130562,D
130562,D
130597,C
130597,C
130608,C
130608,C
130625,C
130625,C
130625,C
130633,C
130713,C
130713,C
130713,C
130713,C
130713,C
130713,C
131385,D
131385,D
131385,D
131425,D
131433,D
131433,D
131587,D
131604,D
131816,C
131816,C
131818,C
132037,D
132059,D
132059,D
132061,D
132061,D
132062,C
132062,C
132065,D
132065,D
132065,D
132065,D
132065,D
132065,D
132065,D
132065,D
132067,D
132067,D
132067,D
132067,D
132071,A
132071,A
132113,B
134352,C
134352,C
134564,C
134564,C
134565,C
134644,C
134644,C
134733,D
134733,D
134913,D
134913,D
134913,D
134913,D
134953,D
134953,D
134953,D
134953,D
134953,D
134979,D
134979,D
134979,D
134982,C
134982,C
134982,C
134982,C
135000,D
135000,D
135000,D
135000,D
135480,D
135480,D
135588,A
135945,D
136484,C
136484,C
136530,D
136530,D
136530,D
136530,D
136569,C
136569,C
136574,B
136574,B
136706,C
136706,C
136927,C
136927,C
136929,C
136934,C
136934,C
136934,C
136934,C
136934,C
136935,D
136935,D
136935,D
136938,D
136938,D
136938,D
136978,C
136978,C
136982,C
136982,C
136982,C
136998,C
137000,D
137000,D
137000,D
137002,D
137002,D
137002,D
137004,D
137004,D
137292,D
137292,D
137292,D
137293,C
137293,C
137365,D
137365,D
137365,D
137379,C
137379,C
137379,C
137384,C
137384,C
137387,D
137387,D
138156,C
138156,C
138211,C
138226,C
138226,C
138938,B
138969,A
138974,A
138974,A
138974,A
138974,A
138974,A
138974,A
138974,A
138974,A
139008,A
139027,D
139027,D
139433,D
139433,D
139433,D
139433,D
139433,D
139434,D
139721,C
139721,C
139721,C
140034,D
140034,D
140036,C
140036,C
140044,C
140044,C
140047,D
140050,C
140050,C
140050,C
140329,D
140329,D
140329,D
140329,D
140333,D
140333,D
140336,C
140336,C
140362,C
140362,C
140362,C
140362,C
140362,C
140362,C
140362,C
140362,C
140362,C
140362,C
140362,C
140362,C
140362,C
140362,C
141445,D
142013,D
142013,D
142013,D
142017,D
142017,D
142017,D
143054,C
143054,C
143207,C
143756,C
143793,C
143793,C
143793,C
143797,C
143838,B
143861,D
143861,D
143861,D
143935,D
143935,D
144053,C
144053,C
144063,D
144063,D
144247,D
144247,D
144247,D
144247,D
144257,B
144259,D
144259,D
144259,D
144262,D
144262,D
144262,D
144262,D
144262,D
144262,D
144262,D
144262,D
144262,D
144262,D
144262,D
144397,D
144397,D
144554,D
144554,D
144554,D
144554,D
144554,D
145139,D
145139,D
145139,D
145139,D
145139,D
146474,D
146474,D
148174,D
148200,C
148260,B
148260,B
148260,B
148260,B
148277,A
148331,D
148331,D
148354,C
148372,C
148740,C
148740,C
148832,C
148832,C
148847,C
148847,C
148847,C
148847,C
148931,D
148933,D
148933,D
148942,B
149013,D
149013,D
149013,D
149013,D
149134,C
149134,C
149134,C
149134,C
149134,C
149134,C
149134,C
149134,C
149134,C
149134,C
149134,C
149159,D
149159,D
149159,D
149159,D
149161,C
149161,C
149161,C
149161,C
149161,C
149162,C
149162,C
149185,D
149185,D
149401,C
149401,C
149428,C
149428,C
149428,C
149432,D
149432,D
149623,C
149623,C
149623,C
149623,C
150282,C
150282,C
150282,C
150284,C
150284,C
150284,C
150287,D
150287,D
150288,D
150288,D
150288,D
150289,C
150289,C
150289,C
150289,C
150289,C
150289,C
150289,C
150289,C
150289,C
150302,C
150302,C
150305,C
150305,C
150343,C
150343,C
150345,C
150415,D
150415,D
150424,D
150424,D
150424,D
150945,D
151358,C
151358,C
151358,C
151392,D
151392,D
151392,D
151420,D
151420,D
151427,D
151427,D
151437,C
151437,C
151437,C
151437,C
151437,C
151461,C
151477,D
151477,D
151477,D
151477,D
151477,D
151480,D
151608,C
151611,D
151617,A
151617,A
151617,A
151627,C
151627,C
151640,D
151743,D
151748,D
151748,D
151867,D
151943,D
151943,D
151943,D
152066,C
152066,C
152066,C
152116,C
152116,C
152116,C
152339,C
152339,C
152339,C
152339,C
152352,C
152352,C
153296,D
153296,D
153527,C
153527,C
154774,C
154774,C
154774,C
154939,D
154939,D
154939,D
154939,D
154941,B
154942,C
154943,D
154943,D
155937,D
155939,D
155940,D
156061,D
156061,D
156086,C
156086,C
156086,C
156236,C
156236,C
156345,D
156348,C
157516,C
157516,C
158076,C
158076,C
158362,C
158362,C
159630,C
159643,C
159643,C
159655,D
159655,D
159655,D
159655,D
159704,C
159704,C
160425,C
160456,C
160456,C
160456,C
160459,D
160672,C
160672,C
160672,C
160675,D
160675,D
160685,D
160893,C
161033,D
161033,D
161033,D
161158,D
161909,D
161909,D
161909,D
161909,D
162003,D
162003,D
162003,D
162003,D
162041,D
162041,D
162055,D
162055,D
162055,D
162064,C
162572,D
162572,D
162572,D
162614,D
162614,D
162614,D
162614,D
162614,D
162616,C
162616,C
162822,C
162822,C
162898,D
162988,C
162988,C
163047,D
163053,D
163056,C
163056,C
163127,B
163220,C
163224,C
163583,C
163583,C
163590,C
163590,C
163593,D
163593,D
163594,D
163594,D
163594,D
163594,D
163594,D
163598,C
163598,C
163600,C
163600,C
163601,D
163601,D
163601,D
163601,D
163601,D
163859,D
163859,D
163859,D
163859,D
163919,C
163919,C
163978,C
163978,C
167097,C
167097,C
167097,C
167097,C
167098,C
167098,C
167098,C
167098,C
167100,C
167100,C
167100,C
167100,C
167100,C
167100,C
167100,C
167709,B
167941,C
167941,C
169007,C
169025,C
169025,C
169025,C
169027,C
169027,C
170032,C
171330,C
172571,C
173521,C
173521,C
173522,D
173610,D
173610,D
173633,D
173633,D
173635,C
173636,D
173672,C
173672,C
173672,C
173672,C
173674,D
173674,D
175234,D
175234,D
175234,D
176245,A
229434,C
229472,C
229472,C
229489,C
229489,C
235852,D
235852,D
235852,D
235852,D
235860,C
235860,C
235867,C
235867,C
235871,D
235871,D
235871,D
241649,D
241721,D
241721,D
241913,D
242101,C
242101,C
242101,C
242101,C
242101,C
242118,D
242118,D
242910,D
242910,D
243161,D
243206,C
243646,D
243870,D
243892,C
243892,C
243892,C
243892,C
244116,C
244130,C
244130,C
244130,C
244138,C
244138,C
245620,C
245635,C
250059,D
250059,D
250333,D
250333,D
250333,D
284920,C
284920,C
284920,C
285481,C
285481,C
288237,C
288237,C
288237,C
288237,C
292726,D
292726,D
292726,D
292834,C
292834,C
295686,C
295758,C
295758,C
300620,D
300756,D
300783,C
300783,C
300783,C
300783,C
300783,C
300800,C
300800,C
300800,C
300821,C
300948,C
301024,A
301067,A
301067,A
301067,A
301745,D
302085,C
302097,C
302097,C
303691,C
303691,C
303706,D
303706,D
303706,D
303711,C
303711,C
303711,C
303711,C
303711,C
303711,C
303711,C
303711,C
303711,C
303711,C
303711,C
307479,D
307479,D
307520,D
307520,D
307520,D
307520,D
307542,C
307542,C
307542,C
307542,C
307542,C
307557,C
307557,C
307557,C
307788,C
307788,C
307788,C
311436,C
311436,C
311436,C
311532,C
311532,C
311552,C
311552,C
346421,C
346421,C
346421,C
346712,D
346712,D
347442,D
347943,D
347943,D
347943,D
347943,D
347943,D
347943,D
347943,D
347983,D
348017,D
348017,D
348017,D
348258,D
348258,D
348258,D
348784,D
348814,D
361676,D
361676,D
361676,D
361676,D
361676,D
361676,D
361676,D
361676,D
361676,D
361676,D
361693,D
361693,D
361693,D
361693,D
361693,D
361732,D
361732,D
361745,D
361745,D
361745,D
361745,D
361745,D
361745,D
361745,D
361745,D
361745,D
361819,C
361819,C
361819,C
366064,C
366064,C
366066,C
366066,C
366103,D
366103,D
366103,D
366103,D
366107,C
366107,C
366107,C
366107,C
366107,C
366107,C
366107,C
366107,C
366107,C
366107,C
366107,C
366107,C
366112,D
366112,D
366117,C
366117,C
366137,C
366137,C
375526,C
375526,C
398087,B
406222,D
406222,D
406222,D
406222,D
407761,C
407761,C
407761,C
407761,C
407761,C
407925,C
407925,C
407925,C
407925,C
408118,D
408118,D
408134,D
408134,D
408134,D
408188,C
408188,C
408867,C
413331,D
413338,D
413338,D
416071,C
416071,C
416589,C
416589,C
423698,D
423698,D
423698,D
423698,D
423698,D
423698,D
423698,D
423698,D
424947,D
424947,D
424947,D
424947,D
424947,D
424947,D
424947,D
424947,D
424947,D
424947,D
424947,D
424947,D
424947,D
424947,D
424947,D
424947,D
426015,D
426015,D
426015,D
426015,D
426015,D
426445,C
426545,D
426545,D
426691,C
427006,B
427260,C
427585,C
427723,C
430908,C
430908,C
430908,C
431458,C
431686,D
431686,D
431686,D
431686,D
431686,D
431694,C
431694,C
431923,C
450954,C
450954,C
450954,C
450956,C
450956,C
450956,C
450970,C
450970,C
451068,D
451068,D
451068,D
451068,D
451068,D
451607,C
451685,D
451685,D
451813,C
451813,C
451813,C
451813,C
451813,C
451813,C
451813,C
451813,C
451813,C
451813,C
451813,C
451813,C
451813,C
451813,C
451813,C
451813,C
451813,C
451813,C
451813,C
451813,C
451813,C
451813,C
451813,C
453354,D
453354,D
453354,D
453354,D
454298,D
454298,D
454298,D
454298,D
454298,D
454298,D
454298,D
454298,D
454298,D
454925,D
454925,D
459461,D
459461,D
460092,C
461827,C
461982,D
461982,D
462005,D
462080,C
462080,C
462143,D
462143,D
462273,C
462300,C
462306,D
462314,C
462324,C
462395,C
462741,C
462741,C
463041,B
463041,B
463041,B
463041,B
463041,B
469045,D
469045,D
469045,D
471679,C
471679,C
471679,C
472253,D
472328,C
480657,D
480657,D
480657,D
480657,D
480657,D
480657,D
480657,D
480657,D
480657,D
480657,D
480657,D
480657,D
480657,D
480657,D
480967,C
480967,C
480967,C
480967,C
480967,C
480990,D
480990,D
483066,B
483066,B
497828,D
535689,D
535689,D
535689,D
535689,D
535764,B
535764,B
535799,D
535799,D
535799,D
535799,D
535799,D
535799,D
535799,D
548469,C
548469,C
548469,C
550594,D
550594,D
554804,D
557131,D
557131,D
557131,D
557131,D
557154,A
557336,D
557336,D
557336,D
569846,D
569846,D
569846,D
569846,D
569846,D
569846,D
569846,D
569846,D
569846,D
569871,D
569871,D
569871,D
569871,D
569881,C
569881,C
569881,C
569881,C
570244,C
570244,C
570244,C
570244,C
570274,D
570274,D
570274,D
571194,C
571801,D
571874,C
572075,D
572075,D
572138,C
572138,C
572138,C
572224,C
572224,C
572224,C
572559,D
572649,D
572675,D
572697,C
572727,D
572750,D
596893,D
596893,D
596929,D
596929,D
596929,D
596929,D
596941,C
596941,C
596941,C
596941,C
596941,C
596941,C
596941,C
596941,C
596941,C
596965,C
596965,C
596982,C
596982,C
596982,C
601075,B
601075,B
641996,D
641996,D
642003,D
642003,D
643141,C
643141,C
643141,C
643141,C
649017,C
659464,C
662004,C
663372,C
670701,D
670701,D
671161,C
671161,C
671174,C
671174,C
671174,C
671174,C
671174,C
671174,C
671174,C
671174,C
671174,C
671203,D
671203,D
671203,D
671203,D
671203,D
671203,D
671203,D
671203,D
671203,D
671203,D
671203,D
671203,D
671203,D
671239,C
671356,C
672873,C
672873,C
672926,C
672926,C
672975,D
672975,D
672975,D
672975,D
673015,C
673808,C
675283,B
675283,B
675283,B
675283,B
675283,B
675283,B
675283,B
675283,B
675283,B
675484,C
675484,C
675484,C
675520,D
675520,D
675617,C
675617,C
676246,D
676246,D
676400,C
676400,C
683967,D
683967,D
683967,D
683967,D
683967,D
683967,D
691883,D
691883,D
691964,C
691964,C
704870,D
704870,D
704870,D
705384,A
706726,D
706726,D
707042,D
707042,D
709110,B
736700,C
736700,C
745279,D
745279,D
745279,D
751273,D
751273,D
751273,D
751273,D
751273,D
751273,D
751273,D
751273,D
751273,D
751273,D
757633,C
757633,C
757633,C
757777,D
757777,D
768609,D
768609,D
768609,D
768609,D
769790,C
769790,C
769790,C
769790,C
769802,D
769802,D
769802,D
769802,D
769834,C
769834,C
769834,C
772370,D
773168,C
773445,D
773445,D
773506,D
773506,D
773506,D
773679,C
773679,C
773679,C
773679,C
773679,C
773679,C
773679,C
773679,C
773963,D
774769,D
776080,A
776110,D
776110,D
776110,D
776129,D
776129,D
776248,D
776267,D
776446,D
781930,D
782967,D
782967,D
782967,D
783302,C
783302,C
783302,C
783302,C
783313,D
783313,D
783313,D
789110,D
789110,D
789361,A
790341,C
790557,D
790557,D
790557,D
790557,D
790557,D
790557,D
790557,D
790557,D
790557,D
790557,D
790557,D
790557,D
790557,D
790557,D
790557,D
790574,C
790574,C
790574,C
790697,D
798231,B
798482,D
798575,B
801537,D
801537,D
801537,D
802046,C
802046,C
804063,C
804192,D
804453,C
804453,C
834505,D
834505,D
834505,D
834505,D
840487,D
840487,D
840487,D
840520,D
840520,D
840520,D
840542,C
840542,C
840542,C
840542,C
840542,C
841905,D
841905,D
842727,C
842727,C
849638,D
849638,D
850597,D
850597,D
854005,C
854005,C
855710,C
856166,C
856166,C
856166,C
856166,C
856414,D
856573,D
857085,C
857085,C
857112,C
857112,C
857112,C
857249,C
857249,C
857249,C
857249,C
857249,C
857249,C
857249,C
857249,C
857249,C
857249,C
857398,C
865075,C
865075,C
865291,D
865291,D
865291,D
865291,D
866424,C
867069,C
869434,C
869434,C
869434,C
871057,C
871416,C
871416,C
872162,C
879291,D
879291,D
879291,D
879658,C
879721,D
879721,D
882612,C
882651,C
882651,C
882651,C
883712,C
883712,C
883712,C
886196,D
886196,D
894726,C
894726,C
895349,B
895499,D
899389,A
901368,D
901368,D
936037,C
936037,C
936037,C
936037,C
936037,C
936037,C
936037,C
936037,C
939260,C
939260,C
940327,D
940327,D
951184,C
951840,C
952675,D
952675,D
953912,C
953912,C
953912,C
953920,C
953920,C
959103,D
959103,D
959103,D
959103,D
959103,D
959992,C
959992,C
959992,C
964248,D
969051,D
969051,D
969051,D
969051,D
969051,D
969199,D
969199,D
969199,D
973652,C
992828,D
992828,D
993290,C
993355,C
993355,C
993355,C
993355,C
994493,C
994950,C
994950,C
994955,A
994955,A
996581,D
996581,D
996581,D
996585,D
996585,D
998160,C
998160,C
998160,C
998160,C
998260,C
998260,C
998260,C
998291,D
998291,D
998296,D
998296,D
998302,C
998305,D
998319,C
998323,C
998323,C
1009402,C
1009464,D
1009539,D
1009543,C
1014063,D
1014063,D
1014114,C
1014126,D
1014126,D
1014126,D
1014143,C
1014149,C
1014165,C
1015523,D
1015523,D
1015523,D
1015523,D
1015523,D
1015523,D
1015523,D
1015523,D
1015523,D
1022222,C
1022222,C
1022222,C
1022223,B
1022698,D
1022698,D
1022698,D
1022701,C
1022701,C
1023396,D
1023396,D
1023738,D
1023882,C
1023888,C
1023888,C
1023943,D
1023943,D
1023943,D
1023943,D
1023943,D
1023943,D
1023943,D
1023943,D
1023943,D
1023946,C
1023946,C
1023948,D
1023948,D
1023948,D
1023948,D
1023948,D
1023948,D
1023963,D
1024095,C
1024439,D
1024439,D
1024439,D
1024465,C
1024466,D
1024466,D
1024467,D
1024775,D
1024775,D
1025052,D
1025052,D
1025052,D
1025052,D
1025068,D
1025068,D
1025068,D
1025069,D
1025334,B
1025392,C
1025392,C
1025392,C
1025392,C
1025535,D
1025624,C
1025635,D
1025643,D
1025643,D
1025643,D
1025643,D
1025643,D
1025651,C
1025651,C
1025660,C
1025660,C
1025681,D
1025690,D
1025690,D
1025695,D
1025695,D
1025695,D
1025783,C
1025792,C
1025792,C
1026416,D
1026499,D
1026499,D
1026535,C
1026535,C
